date,status,price,buy_conf,action,sell_conf
2025-07-14,holding,22614.97,0.0,hold,0.9999847412109375
2025-07-14,check_buy,22614.97,1.0,wait,
2025-07-15,holding,22835.94,0.0,hold,0.9999847412109375
2025-07-15,holding,22835.94,0.0,hold,0.9999847412109375
2025-07-15,holding,22835.94,0.0,hold,0.9999847412109375
2025-07-15,holding,22835.94,0.0,hold,0.9999847412109375
2025-07-15,holding,22835.94,0.0,hold,0.9999847412109375
2025-07-15,holding,22835.94,0.0,hold,0.9999847412109375
2025-07-15,holding,22835.94,0.0,hold,0.999984860420227
2025-07-15,holding,22835.94,0.0,hold,0.999984860420227
2025-07-15,holding,22835.94,0.0,hold,0.9999847412109375
2025-07-15,holding,22835.94,0.0,hold,0.999984860420227
2025-07-15,holding,22835.94,0.0,hold,0.9999847412109375
2025-07-15,holding,22835.94,0.0,hold,0.9999847412109375
2025-07-15,holding,22835.94,0.0,hold,0.9999847412109375
2025-07-15,holding,22835.94,0.0,hold,0.999984860420227
2025-07-15,holding,22835.94,0.0,hold,0.999984860420227
2025-07-15,holding,22835.94,0.0,hold,0.999984860420227
2025-07-15,check_buy,22835.94,0.9272362589836121,wait,
2025-07-16,holding,23042.9,0.0,hold,0.999984860420227
2025-07-16,holding,23042.9,0.0,hold,0.999984860420227
2025-07-16,holding,23042.9,0.0,hold,0.999984860420227
2025-07-16,holding,23042.9,0.0,hold,0.999984860420227
2025-07-16,holding,23042.9,0.0,hold,0.999984860420227
2025-07-16,holding,23042.9,0.0,hold,0.999984860420227
2025-07-16,holding,23042.9,0.0,hold,0.999984860420227
2025-07-16,holding,23042.9,0.0,hold,0.999984860420227
2025-07-16,holding,23042.9,0.0,hold,0.999984860420227
2025-07-16,holding,23042.9,0.0,hold,0.999984860420227
2025-07-16,holding,23042.9,0.0,hold,0.999984860420227
2025-07-16,holding,23042.9,0.0,hold,0.999984860420227
2025-07-16,holding,23042.9,0.0,hold,0.999984860420227
2025-07-16,holding,23042.9,0.0,hold,0.999984860420227
2025-07-16,holding,23042.9,0.0,hold,0.999984860420227
2025-07-16,holding,23042.9,0.0,hold,0.999984860420227
2025-07-16,check_buy,23042.9,1.0,wait,
2025-07-17,holding,23113.28,0.0,hold,0.999984860420227
2025-07-17,holding,23113.28,0.0,hold,0.999984860420227
2025-07-17,holding,23113.28,0.0,hold,0.999984860420227
2025-07-17,holding,23113.28,0.0,hold,0.999984860420227
2025-07-17,holding,23113.28,0.0,hold,0.999984860420227
2025-07-17,holding,23113.28,0.0,hold,0.999984860420227
2025-07-17,holding,23113.28,0.0,hold,0.999984860420227
2025-07-17,holding,23113.28,0.0,hold,0.999984860420227
2025-07-17,holding,23113.28,0.0,hold,0.999984860420227
2025-07-17,holding,23113.28,0.0,hold,0.999984860420227
2025-07-17,holding,23113.28,0.0,hold,0.999984860420227
2025-07-17,holding,23113.28,0.0,hold,0.999984860420227
2025-07-17,holding,23113.28,0.0,hold,0.999984860420227
2025-07-17,holding,23113.28,0.0,hold,0.999984860420227
2025-07-17,holding,23113.28,0.0,hold,0.999984860420227
2025-07-17,holding,23113.28,0.0,hold,0.999984860420227
2025-07-17,check_buy,23113.28,1.0,wait,
2025-07-18,holding,23383.13,0.0,hold,0.999984860420227
2025-07-18,holding,23383.13,0.0,hold,0.999984860420227
2025-07-18,holding,23383.13,0.0,hold,0.999984860420227
2025-07-18,holding,23383.13,0.0,hold,0.999984860420227
2025-07-18,holding,23383.13,0.0,hold,0.999984860420227
2025-07-18,holding,23383.13,0.0,hold,0.999984860420227
2025-07-18,holding,23383.13,0.0,hold,0.999984860420227
2025-07-18,holding,23383.13,0.0,hold,0.999984860420227
2025-07-18,holding,23383.13,0.0,hold,0.999984860420227
2025-07-18,holding,23383.13,0.0,hold,0.999984860420227
2025-07-18,holding,23383.13,0.0,hold,0.999984860420227
2025-07-18,holding,23383.13,0.0,hold,0.999984860420227
2025-07-18,holding,23383.13,0.0,hold,0.999984860420227
2025-07-18,holding,23383.13,0.0,hold,0.999984860420227
2025-07-18,holding,23383.13,0.0,hold,0.999984860420227
2025-07-18,holding,23383.13,0.0,hold,0.999984860420227
2025-07-18,check_buy,23383.13,1.0,wait,
2025-07-21,holding,23340.56,0.0,hold,0.999984860420227
2025-07-21,holding,23340.56,0.0,hold,0.999984860420227
2025-07-21,holding,23340.56,0.0,hold,0.999984860420227
2025-07-21,holding,23340.56,0.0,hold,0.999984860420227
2025-07-21,holding,23340.56,0.0,hold,0.999984860420227
2025-07-21,holding,23340.56,0.0,hold,0.999984860420227
2025-07-21,holding,23340.56,0.0,hold,0.999984860420227
2025-07-21,holding,23340.56,0.0,hold,0.999984860420227
2025-07-21,holding,23340.56,0.0,hold,0.999984860420227
2025-07-21,holding,23340.56,0.0,hold,0.999984860420227
2025-07-21,holding,23340.56,0.0,hold,0.999984860420227
2025-07-21,holding,23340.56,0.0,hold,0.999984860420227
2025-07-21,holding,23340.56,0.0,hold,0.999984860420227
2025-07-21,holding,23340.56,0.0,hold,0.999984860420227
2025-07-21,holding,23340.56,0.0,hold,0.999984860420227
2025-07-21,holding,23340.56,0.0,hold,0.999984860420227
2025-07-21,check_buy,23340.56,1.0,wait,
2025-07-22,holding,22987.92,0.0,hold,0.999984860420227
2025-07-22,holding,22987.92,0.0,hold,0.999984860420227
2025-07-22,holding,22987.92,0.0,hold,0.999984860420227
2025-07-22,holding,22987.92,0.0,hold,0.999984860420227
2025-07-22,holding,22987.92,0.0,hold,0.999984860420227
2025-07-22,holding,22987.92,0.0,hold,0.999984860420227
2025-07-22,holding,22987.92,0.0,hold,0.999984860420227
2025-07-22,holding,22987.92,0.0,hold,0.999984860420227
2025-07-22,holding,22987.92,0.0,hold,0.999984860420227
2025-07-22,holding,22987.92,0.0,hold,0.999984860420227
2025-07-22,holding,22987.92,0.0,hold,0.999984860420227
2025-07-22,holding,22987.92,0.0,hold,0.999984860420227
2025-07-22,holding,22987.92,0.0,hold,0.999984860420227
2025-07-22,holding,22987.92,0.0,hold,0.999984860420227
2025-07-22,holding,22987.92,0.0,hold,0.999984860420227
2025-07-22,holding,22987.92,0.0,hold,0.999984860420227
2025-07-22,check_buy,22987.92,1.0,wait,
2025-07-23,holding,23318.67,0.0,hold,0.999984860420227
2025-07-23,holding,23318.67,0.0,hold,0.999984860420227
2025-07-23,holding,23318.67,0.0,hold,0.999984860420227
2025-07-23,holding,23318.67,0.0,hold,0.999984860420227
2025-07-23,holding,23318.67,0.0,hold,0.999984860420227
2025-07-23,holding,23318.67,0.0,hold,0.999984860420227
2025-07-23,holding,23318.67,0.0,hold,0.999984860420227
2025-07-23,holding,23318.67,0.0,hold,0.999984860420227
2025-07-23,holding,23318.67,0.0,hold,0.999984860420227
2025-07-23,holding,23318.67,0.0,hold,0.999984860420227
2025-07-23,holding,23318.67,0.0,hold,0.999984860420227
2025-07-23,holding,23318.67,0.0,hold,0.999984860420227
2025-07-23,holding,23318.67,0.0,hold,0.999984860420227
2025-07-23,holding,23318.67,0.0,hold,0.999984860420227
2025-07-23,holding,23318.67,0.0,hold,0.999984860420227
2025-07-23,holding,23318.67,0.0,hold,0.999984860420227
2025-07-23,check_buy,23318.67,0.9997488856315613,wait,
2025-07-24,holding,23373.73,0.0,hold,0.999984860420227
2025-07-24,holding,23373.73,0.0,hold,0.999984860420227
2025-07-24,holding,23373.73,0.0,hold,0.999984860420227
2025-07-24,holding,23373.73,0.0,hold,0.999984860420227
2025-07-24,holding,23373.73,0.0,hold,0.999984860420227
2025-07-24,holding,23373.73,0.0,hold,0.999984860420227
2025-07-24,holding,23373.73,0.0,hold,0.999984860420227
2025-07-24,holding,23373.73,0.0,hold,0.999984860420227
2025-07-24,holding,23373.73,0.0,hold,0.999984860420227
2025-07-24,holding,23373.73,0.0,hold,0.999984860420227
2025-07-24,holding,23373.73,0.0,hold,0.999984860420227
2025-07-24,holding,23373.73,0.0,hold,0.999984860420227
2025-07-24,holding,23373.73,0.0,hold,0.999984860420227
2025-07-24,holding,23373.73,0.0,hold,0.999984860420227
2025-07-24,holding,23373.73,0.0,hold,0.999984860420227
2025-07-24,holding,23373.73,0.0,hold,0.999984860420227
2025-07-24,check_buy,23373.73,1.0,wait,
2025-07-25,holding,23364.38,0.0,hold,0.999984860420227
2025-07-25,holding,23364.38,0.0,hold,0.999984860420227
2025-07-25,holding,23364.38,0.0,hold,0.999984860420227
2025-07-25,holding,23364.38,0.0,hold,0.999984860420227
2025-07-25,holding,23364.38,0.0,hold,0.999984860420227
2025-07-25,holding,23364.38,0.0,hold,0.999984860420227
2025-07-25,holding,23364.38,0.0,hold,0.999984860420227
2025-07-25,holding,23364.38,0.0,hold,0.999984860420227
2025-07-25,holding,23364.38,0.0,hold,0.999984860420227
2025-07-25,holding,23364.38,0.0,hold,0.999984860420227
2025-07-25,holding,23364.38,0.0,hold,0.999984860420227
2025-07-25,holding,23364.38,0.0,hold,0.999984860420227
2025-07-25,holding,23364.38,0.0,hold,0.999984860420227
2025-07-25,holding,23364.38,0.0,hold,0.999984860420227
2025-07-25,holding,23364.38,0.0,hold,0.999984860420227
2025-07-25,holding,23364.38,0.0,hold,0.999984860420227
2025-07-25,check_buy,23364.38,1.0,wait,
2025-07-28,holding,23412.98,0.0,hold,0.999984860420227
2025-07-28,holding,23412.98,0.0,hold,0.999984860420227
2025-07-28,holding,23412.98,0.0,hold,0.999984860420227
2025-07-28,holding,23412.98,0.0,hold,0.999984860420227
2025-07-28,holding,23412.98,0.0,hold,0.999984860420227
2025-07-28,holding,23412.98,0.0,hold,0.999984860420227
2025-07-28,holding,23412.98,0.0,hold,0.999984860420227
2025-07-28,holding,23412.98,0.0,hold,0.999984860420227
2025-07-28,holding,23412.98,0.0,hold,0.999984860420227
2025-07-28,holding,23412.98,0.0,hold,0.999984860420227
2025-07-28,holding,23412.98,0.0,hold,0.999984860420227
2025-07-28,holding,23412.98,0.0,hold,0.999984860420227
2025-07-28,holding,23412.98,0.0,hold,0.999984860420227
2025-07-28,holding,23412.98,0.0,hold,0.999984860420227
2025-07-28,holding,23412.98,0.0,hold,0.999984860420227
2025-07-28,holding,23412.98,0.0,hold,0.999984860420227
2025-07-28,check_buy,23412.98,0.9999998807907104,wait,
2025-07-29,holding,23201.52,0.0,hold,0.999984860420227
2025-07-29,holding,23201.52,0.0,hold,0.999984860420227
2025-07-29,holding,23201.52,0.0,hold,0.999984860420227
2025-07-29,holding,23201.52,0.0,hold,0.999984860420227
2025-07-29,holding,23201.52,0.0,hold,0.999984860420227
2025-07-29,holding,23201.52,0.0,hold,0.999984860420227
2025-07-29,holding,23201.52,0.0,hold,0.999984860420227
2025-07-29,holding,23201.52,0.0,hold,0.999984860420227
2025-07-29,holding,23201.52,0.0,hold,0.999984860420227
2025-07-29,holding,23201.52,0.0,hold,0.999984860420227
2025-07-29,holding,23201.52,0.0,hold,0.999984860420227
2025-07-29,holding,23201.52,0.0,hold,0.999984860420227
2025-07-29,holding,23201.52,0.0,hold,0.999984860420227
2025-07-29,holding,23201.52,0.0,hold,0.999984860420227
2025-07-29,holding,23201.52,0.0,hold,0.999984860420227
2025-07-29,holding,23201.52,0.0,hold,0.999984860420227
2025-07-29,check_buy,23201.52,1.0,wait,
2025-07-30,holding,23461.72,0.0,hold,0.999984860420227
2025-07-30,holding,23461.72,0.0,hold,0.999984860420227
2025-07-30,holding,23461.72,0.0,hold,0.999984860420227
2025-07-30,holding,23461.72,0.0,hold,0.999984860420227
2025-07-30,holding,23461.72,0.0,hold,0.999984860420227
2025-07-30,holding,23461.72,0.0,hold,0.999984860420227
2025-07-30,holding,23461.72,0.0,hold,0.999984860420227
2025-07-30,holding,23461.72,0.0,hold,0.999984860420227
2025-07-30,holding,23461.72,0.0,hold,0.999984860420227
2025-07-30,holding,23461.72,0.0,hold,0.999984860420227
2025-07-30,holding,23461.72,0.0,hold,0.999984860420227
2025-07-30,holding,23461.72,0.0,hold,0.999984860420227
2025-07-30,holding,23461.72,0.0,hold,0.999984860420227
2025-07-30,holding,23461.72,0.0,hold,0.999984860420227
2025-07-30,holding,23461.72,0.0,hold,0.999984860420227
2025-07-30,holding,23461.72,0.0,hold,0.999984860420227
2025-07-30,check_buy,23461.72,1.0,wait,
2025-07-31,holding,23542.52,0.0,hold,0.999984860420227
2025-07-31,holding,23542.52,0.0,hold,0.999984860420227
2025-07-31,holding,23542.52,0.0,hold,0.999984860420227
2025-07-31,holding,23542.52,0.0,hold,0.999984860420227
2025-07-31,holding,23542.52,0.0,hold,0.999984860420227
2025-07-31,holding,23542.52,0.0,hold,0.999984860420227
2025-07-31,holding,23542.52,0.0,hold,0.999984860420227
2025-07-31,holding,23542.52,0.0,hold,0.999984860420227
2025-07-31,holding,23542.52,0.0,hold,0.999984860420227
2025-07-31,holding,23542.52,0.0,hold,0.999984860420227
2025-07-31,holding,23542.52,0.0,hold,0.999984860420227
2025-07-31,holding,23542.52,0.0,hold,0.999984860420227
2025-07-31,holding,23542.52,0.0,hold,0.999984860420227
2025-07-31,holding,23542.52,0.0,hold,0.999984860420227
2025-07-31,holding,23542.52,0.0,hold,0.999984860420227
2025-07-31,holding,23542.52,0.0,hold,0.999984860420227
2025-07-31,check_buy,23542.52,1.0,wait,
2025-08-01,holding,23434.38,0.0,hold,0.999984860420227
2025-08-01,holding,23434.38,0.0,hold,0.999984860420227
2025-08-01,holding,23434.38,0.0,hold,0.999984860420227
2025-08-01,holding,23434.38,0.0,hold,0.999984860420227
2025-08-01,holding,23434.38,0.0,hold,0.999984860420227
2025-08-01,holding,23434.38,0.0,hold,0.999984860420227
2025-08-01,holding,23434.38,0.0,hold,0.999984860420227
2025-08-01,holding,23434.38,0.0,hold,0.999984860420227
2025-08-01,holding,23434.38,0.0,hold,0.999984860420227
2025-08-01,holding,23434.38,0.0,hold,0.999984860420227
2025-08-01,holding,23434.38,0.0,hold,0.999984860420227
2025-08-01,holding,23434.38,0.0,hold,0.999984860420227
2025-08-01,holding,23434.38,0.0,hold,0.999984860420227
2025-08-01,holding,23434.38,0.0,hold,0.999984860420227
2025-08-01,holding,23434.38,0.0,hold,0.999984860420227
2025-08-01,holding,23434.38,0.0,hold,0.999984860420227
2025-08-01,check_buy,23434.38,1.0,wait,
2025-08-04,holding,23378.94,0.0,hold,0.999984860420227
2025-08-04,holding,23378.94,0.0,hold,0.999984860420227
2025-08-04,holding,23378.94,0.0,hold,0.999984860420227
2025-08-04,holding,23378.94,0.0,hold,0.999984860420227
2025-08-04,holding,23378.94,0.0,hold,0.999984860420227
2025-08-04,holding,23378.94,0.0,hold,0.999984860420227
2025-08-04,holding,23378.94,0.0,hold,0.999984860420227
2025-08-04,holding,23378.94,0.0,hold,0.999984860420227
2025-08-04,holding,23378.94,0.0,hold,0.999984860420227
2025-08-04,holding,23378.94,0.0,hold,0.999984860420227
2025-08-04,holding,23378.94,0.0,hold,0.999984860420227
2025-08-04,holding,23378.94,0.0,hold,0.999984860420227
2025-08-04,holding,23378.94,0.0,hold,0.999984860420227
2025-08-04,holding,23378.94,0.0,hold,0.999984860420227
2025-08-04,holding,23378.94,0.0,hold,0.999984860420227
2025-08-04,holding,23378.94,0.0,hold,0.999984860420227
2025-08-04,check_buy,23378.94,1.0,wait,
2025-08-05,holding,23660.59,0.0,hold,0.999984860420227
2025-08-05,holding,23660.59,0.0,hold,0.999984860420227
2025-08-05,holding,23660.59,0.0,hold,0.999984860420227
2025-08-05,holding,23660.59,0.0,hold,0.999984860420227
2025-08-05,holding,23660.59,0.0,hold,0.999984860420227
2025-08-05,holding,23660.59,0.0,hold,0.999984860420227
2025-08-05,holding,23660.59,0.0,hold,0.999984860420227
2025-08-05,holding,23660.59,0.0,hold,0.999984860420227
2025-08-05,holding,23660.59,0.0,hold,0.999984860420227
2025-08-05,holding,23660.59,0.0,hold,0.999984860420227
2025-08-05,holding,23660.59,0.0,hold,0.999984860420227
2025-08-05,holding,23660.59,0.0,hold,0.999984860420227
2025-08-05,holding,23660.59,0.0,hold,0.999984860420227
2025-08-05,holding,23660.59,0.0,hold,0.999984860420227
2025-08-05,holding,23660.59,0.0,hold,0.999984860420227
2025-08-05,holding,23660.59,0.0,hold,0.999984860420227
2025-08-05,check_buy,23660.59,1.0,wait,
2025-08-06,holding,23447.36,0.0,hold,0.999984860420227
2025-08-06,holding,23447.36,0.0,hold,0.999984860420227
2025-08-06,holding,23447.36,0.0,hold,0.999984860420227
2025-08-06,holding,23447.36,0.0,hold,0.999984860420227
2025-08-06,holding,23447.36,0.0,hold,0.999984860420227
2025-08-06,holding,23447.36,0.0,hold,0.999984860420227
2025-08-06,holding,23447.36,0.0,hold,0.999984860420227
2025-08-06,holding,23447.36,0.0,hold,0.999984860420227
2025-08-06,holding,23447.36,0.0,hold,0.999984860420227
2025-08-06,holding,23447.36,0.0,hold,0.999984860420227
2025-08-06,holding,23447.36,0.0,hold,0.999984860420227
2025-08-06,holding,23447.36,0.0,hold,0.999984860420227
2025-08-06,holding,23447.36,0.0,hold,0.999984860420227
2025-08-06,holding,23447.36,0.0,hold,0.999984860420227
2025-08-06,holding,23447.36,0.0,hold,0.999984860420227
2025-08-06,holding,23447.36,0.0,hold,0.999984860420227
2025-08-06,check_buy,23447.36,1.0,wait,
2025-08-07,holding,24003.77,0.0,hold,0.999984860420227
2025-08-07,holding,24003.77,0.0,hold,0.999984860420227
2025-08-07,holding,24003.77,0.0,hold,0.999984860420227
2025-08-07,holding,24003.77,0.0,hold,0.999984860420227
2025-08-07,holding,24003.77,0.0,hold,0.999984860420227
2025-08-07,holding,24003.77,0.0,hold,0.999984860420227
2025-08-07,holding,24003.77,0.0,hold,0.999984860420227
2025-08-07,holding,24003.77,0.0,hold,0.999984860420227
2025-08-07,holding,24003.77,0.0,hold,0.999984860420227
2025-08-07,holding,24003.77,0.0,hold,0.999984860420227
2025-08-07,holding,24003.77,0.0,hold,0.999984860420227
2025-08-07,holding,24003.77,0.0,hold,0.999984860420227
2025-08-07,holding,24003.77,0.0,hold,0.999984860420227
2025-08-07,holding,24003.77,0.0,hold,0.999984860420227
2025-08-07,holding,24003.77,0.0,hold,0.999984860420227
2025-08-07,holding,24003.77,0.0,hold,0.999984860420227
2025-08-07,check_buy,24003.77,1.0,wait,
2025-08-08,holding,24021.26,0.0,hold,0.999984860420227
2025-08-08,holding,24021.26,0.0,hold,0.999984860420227
2025-08-08,holding,24021.26,0.0,hold,0.999984860420227
2025-08-08,holding,24021.26,0.0,hold,0.999984860420227
2025-08-08,holding,24021.26,0.0,hold,0.999984860420227
2025-08-08,holding,24021.26,0.0,hold,0.999984860420227
2025-08-08,holding,24021.26,0.0,hold,0.999984860420227
2025-08-08,holding,24021.26,0.0,hold,0.999984860420227
2025-08-08,holding,24021.26,0.0,hold,0.999984860420227
2025-08-08,holding,24021.26,0.0,hold,0.999984860420227
2025-08-08,holding,24021.26,0.0,hold,0.999984860420227
2025-08-08,holding,24021.26,0.0,hold,0.999984860420227
2025-08-08,holding,24021.26,0.0,hold,0.999984860420227
2025-08-08,holding,24021.26,0.0,hold,0.999984860420227
2025-08-08,holding,24021.26,0.0,hold,0.999984860420227
2025-08-08,holding,24021.26,0.0,hold,0.999984860420227
2025-08-08,check_buy,24021.26,1.0,wait,
2025-08-11,holding,24135.5,0.0,hold,0.999984860420227
2025-08-11,holding,24135.5,0.0,hold,0.999984860420227
2025-08-11,holding,24135.5,0.0,hold,0.999984860420227
2025-08-11,holding,24135.5,0.0,hold,0.999984860420227
2025-08-11,holding,24135.5,0.0,hold,0.999984860420227
2025-08-11,holding,24135.5,0.0,hold,0.999984860420227
2025-08-11,holding,24135.5,0.0,hold,0.999984860420227
2025-08-11,holding,24135.5,0.0,hold,0.999984860420227
2025-08-11,holding,24135.5,0.0,hold,0.999984860420227
2025-08-11,holding,24135.5,0.0,hold,0.999984860420227
2025-08-11,holding,24135.5,0.0,hold,0.999984860420227
2025-08-11,holding,24135.5,0.0,hold,0.999984860420227
2025-08-11,holding,24135.5,0.0,hold,0.999984860420227
2025-08-11,holding,24135.5,0.0,hold,0.999984860420227
2025-08-11,holding,24135.5,0.0,hold,0.999984860420227
2025-08-11,holding,24135.5,0.0,hold,0.999984860420227
2025-08-11,check_buy,24135.5,1.0,wait,
2025-08-12,holding,24158.36,0.0,hold,0.999984860420227
2025-08-12,holding,24158.36,0.0,hold,0.999984860420227
2025-08-12,holding,24158.36,0.0,hold,0.999984860420227
2025-08-12,holding,24158.36,0.0,hold,0.999984860420227
2025-08-12,holding,24158.36,0.0,hold,0.999984860420227
2025-08-12,holding,24158.36,0.0,hold,0.999984860420227
2025-08-12,holding,24158.36,0.0,hold,0.999984860420227
2025-08-12,holding,24158.36,0.0,hold,0.999984860420227
2025-08-12,holding,24158.36,0.0,hold,0.999984860420227
2025-08-12,holding,24158.36,0.0,hold,0.999984860420227
2025-08-12,holding,24158.36,0.0,hold,0.999984860420227
2025-08-12,holding,24158.36,0.0,hold,0.999984860420227
2025-08-12,holding,24158.36,0.0,hold,0.999984860420227
2025-08-12,holding,24158.36,0.0,hold,0.999984860420227
2025-08-12,holding,24158.36,0.0,hold,0.999984860420227
2025-08-12,holding,24158.36,0.0,hold,0.999984860420227
2025-08-12,check_buy,24158.36,1.0,wait,
2025-08-13,holding,24370.02,0.0,hold,0.999984860420227
2025-08-13,holding,24370.02,0.0,hold,0.999984860420227
2025-08-13,holding,24370.02,0.0,hold,0.999984860420227
2025-08-13,holding,24370.02,0.0,hold,0.999984860420227
2025-08-13,holding,24370.02,0.0,hold,0.999984860420227
2025-08-13,holding,24370.02,0.0,hold,0.999984860420227
2025-08-13,holding,24370.02,0.0,hold,0.999984860420227
2025-08-13,holding,24370.02,0.0,hold,0.999984860420227
2025-08-13,holding,24370.02,0.0,hold,0.999984860420227
2025-08-13,holding,24370.02,0.0,hold,0.999984860420227
2025-08-13,holding,24370.02,0.0,hold,0.999984860420227
2025-08-13,holding,24370.02,0.0,hold,0.999984860420227
2025-08-13,holding,24370.02,0.0,hold,0.999984860420227
2025-08-13,holding,24370.02,0.0,hold,0.999984860420227
2025-08-13,holding,24370.02,0.0,hold,0.999984860420227
2025-08-13,holding,24370.02,0.0,hold,0.999984860420227
2025-08-13,check_buy,24370.02,1.0,wait,
2025-08-14,holding,24238.1,0.0,hold,0.999984860420227
2025-08-14,holding,24238.1,0.0,hold,0.999984860420227
2025-08-14,holding,24238.1,0.0,hold,0.999984860420227
2025-08-14,holding,24238.1,0.0,hold,0.999984860420227
2025-08-14,holding,24238.1,0.0,hold,0.999984860420227
2025-08-14,holding,24238.1,0.0,hold,0.999984860420227
2025-08-14,holding,24238.1,0.0,hold,0.999984860420227
2025-08-14,holding,24238.1,0.0,hold,0.999984860420227
2025-08-14,holding,24238.1,0.0,hold,0.999984860420227
2025-08-14,holding,24238.1,0.0,hold,0.999984860420227
2025-08-14,holding,24238.1,0.0,hold,0.999984860420227
2025-08-14,holding,24238.1,0.0,hold,0.999984860420227
2025-08-14,holding,24238.1,0.0,hold,0.999984860420227
2025-08-14,holding,24238.1,0.0,hold,0.999984860420227
2025-08-14,holding,24238.1,0.0,hold,0.999984860420227
2025-08-14,holding,24238.1,0.0,hold,0.999984860420227
2025-08-14,check_buy,24238.1,1.0,wait,
2025-08-15,holding,24334.48,0.0,hold,0.999984860420227
2025-08-15,holding,24334.48,0.0,hold,0.999984860420227
2025-08-15,holding,24334.48,0.0,hold,0.999984860420227
2025-08-15,holding,24334.48,0.0,hold,0.999984860420227
2025-08-15,holding,24334.48,0.0,hold,0.999984860420227
2025-08-15,holding,24334.48,0.0,hold,0.999984860420227
2025-08-15,holding,24334.48,0.0,hold,0.999984860420227
2025-08-15,holding,24334.48,0.0,hold,0.999984860420227
2025-08-15,holding,24334.48,0.0,hold,0.999984860420227
2025-08-15,holding,24334.48,0.0,hold,0.999984860420227
2025-08-15,holding,24334.48,0.0,hold,0.999984860420227
2025-08-15,holding,24334.48,0.0,hold,0.999984860420227
2025-08-15,holding,24334.48,0.0,hold,0.999984860420227
2025-08-15,holding,24334.48,0.0,hold,0.999984860420227
2025-08-15,holding,24334.48,0.0,hold,0.999984860420227
2025-08-15,holding,24334.48,0.0,hold,0.999984860420227
2025-08-15,check_buy,24334.48,1.0,wait,
2025-08-18,holding,24482.52,0.0,hold,0.999984860420227
2025-08-18,holding,24482.52,0.0,hold,0.999984860420227
2025-08-18,holding,24482.52,0.0,hold,0.999984860420227
2025-08-18,holding,24482.52,0.0,hold,0.999984860420227
2025-08-18,holding,24482.52,0.0,hold,0.999984860420227
2025-08-18,holding,24482.52,0.0,hold,0.999984860420227
2025-08-18,holding,24482.52,0.0,hold,0.999984860420227
2025-08-18,holding,24482.52,0.0,hold,0.999984860420227
2025-08-18,holding,24482.52,0.0,hold,0.999984860420227
2025-08-18,holding,24482.52,0.0,hold,0.999984860420227
2025-08-18,holding,24482.52,0.0,hold,0.999984860420227
2025-08-18,holding,24482.52,0.0,hold,0.999984860420227
2025-08-18,holding,24482.52,0.0,hold,0.999984860420227
2025-08-18,holding,24482.52,0.0,hold,0.999984860420227
2025-08-18,holding,24482.52,0.0,hold,0.999984860420227
2025-08-18,holding,24482.52,0.0,hold,0.999984860420227
2025-08-18,check_buy,24482.52,1.0,wait,
2025-08-19,holding,24353.5,0.0,hold,0.999984860420227
2025-08-19,holding,24353.5,0.0,hold,0.999984860420227
2025-08-19,holding,24353.5,0.0,hold,0.999984860420227
2025-08-19,holding,24353.5,0.0,hold,0.999984860420227
2025-08-19,holding,24353.5,0.0,hold,0.999984860420227
2025-08-19,holding,24353.5,0.0,hold,0.999984860420227
2025-08-19,holding,24353.5,0.0,hold,0.999984860420227
2025-08-19,holding,24353.5,0.0,hold,0.999984860420227
2025-08-19,holding,24353.5,0.0,hold,0.999984860420227
2025-08-19,holding,24353.5,0.0,hold,0.999984860420227
2025-08-19,holding,24353.5,0.0,hold,0.999984860420227
2025-08-19,holding,24353.5,0.0,hold,0.999984860420227
2025-08-19,holding,24353.5,0.0,hold,0.999984860420227
2025-08-19,holding,24353.5,0.0,hold,0.999984860420227
2025-08-19,holding,24353.5,0.0,hold,0.999984860420227
2025-08-19,holding,24353.5,0.0,hold,0.999984860420227
2025-08-19,check_buy,24353.5,1.0,wait,
2025-08-20,holding,23625.44,0.0,hold,0.999984860420227
2025-08-20,holding,23625.44,0.0,hold,0.999984860420227
2025-08-20,holding,23625.44,0.0,hold,0.999984860420227
2025-08-20,holding,23625.44,0.0,hold,0.999984860420227
2025-08-20,holding,23625.44,0.0,hold,0.999984860420227
2025-08-20,holding,23625.44,0.0,hold,0.999984860420227
2025-08-20,holding,23625.44,0.0,hold,0.999984860420227
2025-08-20,holding,23625.44,0.0,hold,0.999984860420227
2025-08-20,holding,23625.44,0.0,hold,0.999984860420227
2025-08-20,holding,23625.44,0.0,hold,0.999984860420227
2025-08-20,holding,23625.44,0.0,hold,0.999984860420227
2025-08-20,holding,23625.44,0.0,hold,0.999984860420227
2025-08-20,holding,23625.44,0.0,hold,0.999984860420227
2025-08-20,holding,23625.44,0.0,hold,0.999984860420227
2025-08-20,holding,23625.44,0.0,hold,0.999984860420227
2025-08-20,holding,23625.44,0.0,hold,0.999984860420227
2025-08-20,check_buy,23625.44,1.0,wait,
2025-08-21,holding,23962.13,0.0,hold,0.999984860420227
2025-08-21,holding,23962.13,0.0,hold,0.999984860420227
2025-08-21,holding,23962.13,0.0,hold,0.999984860420227
2025-08-21,holding,23962.13,0.0,hold,0.999984860420227
2025-08-21,holding,23962.13,0.0,hold,0.999984860420227
2025-08-21,holding,23962.13,0.0,hold,0.999984860420227
2025-08-21,holding,23962.13,0.0,hold,0.999984860420227
2025-08-21,holding,23962.13,0.0,hold,0.999984860420227
